Retutn_id,return_date,product_id,store_id,quantity
3759,4/3/1998,93,7,1
3760,4/3/1998,302,1,1
3761,4/3/1998,332,1,2
3762,4/3/1998,419,7,1
3763,4/3/1998,439,7,1
3764,4/3/1998,453,16,1
3765,4/3/1998,745,1,1
3766,4/3/1998,747,16,1
3767,4/3/1998,754,1,2
3768,4/3/1998,863,3,2
3769,4/3/1998,897,3,1
3770,4/3/1998,1014,3,1
3771,4/3/1998,1100,3,1
3772,4/3/1998,1104,7,1
3773,4/3/1998,1160,7,2
3774,4/3/1998,1171,16,1
3775,4/3/1998,1222,3,1
3776,4/3/1998,1246,16,1
3777,4/3/1998,1307,1,2
3778,4/3/1998,1314,16,1
3779,4/3/1998,1501,7,1
3780,4/3/1998,1536,16,2
3781,4/4/1998,183,4,1
3782,4/5/1998,20,7,1
3783,4/5/1998,159,3,2
3784,4/5/1998,450,7,1
3785,4/5/1998,481,3,2
3786,4/5/1998,852,7,1
3787,4/5/1998,874,7,1
3788,4/5/1998,1134,7,1
3789,4/5/1998,1167,7,1
3790,4/5/1998,1375,7,2
3791,4/5/1998,1510,3,1
3792,4/6/1998,126,17,1
3793,4/6/1998,443,17,1
3794,4/6/1998,557,12,1
3795,4/6/1998,560,12,1
3796,4/6/1998,564,24,1
3797,4/6/1998,767,12,1
3798,4/6/1998,954,17,1
3799,4/6/1998,1114,17,1
3800,4/6/1998,1131,17,1
3801,4/6/1998,1181,24,1
3802,4/6/1998,1252,24,2
3803,4/6/1998,1295,12,2
3804,4/7/1998,16,17,1
3805,4/7/1998,190,17,1
3806,4/7/1998,273,6,1
3807,4/7/1998,363,21,1
3808,4/7/1998,412,18,2
3809,4/7/1998,450,18,1
3810,4/7/1998,522,17,1
3811,4/7/1998,549,17,1
3812,4/7/1998,610,21,1
3813,4/7/1998,631,3,2
3814,4/7/1998,634,21,1
3815,4/7/1998,806,21,2
3816,4/7/1998,814,21,1
3817,4/7/1998,826,18,1
3818,4/7/1998,834,21,1
3819,4/7/1998,856,3,1
3820,4/7/1998,883,18,1
3821,4/7/1998,1047,3,2
3822,4/7/1998,1132,18,1
3823,4/7/1998,1197,3,1
3824,4/7/1998,1226,17,2
3825,4/7/1998,1289,17,1
3826,4/7/1998,1441,21,1
3827,4/7/1998,1546,21,1
3828,4/8/1998,147,17,1
3829,4/8/1998,348,16,2
3830,4/8/1998,357,18,2
3831,4/8/1998,358,9,1
3832,4/8/1998,398,16,1
3833,4/8/1998,863,17,1
3834,4/8/1998,906,17,2
3835,4/8/1998,1006,17,1
3836,4/8/1998,1086,17,1
3837,4/8/1998,1112,3,1
3838,4/8/1998,1127,17,2
3839,4/8/1998,1162,17,1
3840,4/8/1998,1164,17,1
3841,4/8/1998,1224,16,2
3842,4/8/1998,1334,3,1
3843,4/8/1998,1433,16,1
3844,4/8/1998,1506,9,2
3845,4/9/1998,37,11,1
3846,4/9/1998,102,20,1
3847,4/9/1998,117,9,2
3848,4/9/1998,229,13,1
3849,4/9/1998,353,4,1
3850,4/9/1998,419,11,1
3851,4/9/1998,425,13,1
3852,4/9/1998,443,13,1
3853,4/9/1998,458,13,1
3854,4/9/1998,468,9,1
3855,4/9/1998,605,13,1
3856,4/9/1998,948,13,1
3857,4/9/1998,1000,11,1
3858,4/9/1998,1015,13,1
3859,4/9/1998,1053,9,1
3860,4/9/1998,1053,20,1
3861,4/9/1998,1092,4,1
3862,4/9/1998,1321,13,1
3863,4/9/1998,1392,20,1
3864,4/9/1998,1505,13,2
3865,4/9/1998,1542,20,1
3866,4/10/1998,586,12,1
3867,4/10/1998,1063,12,1
3868,4/10/1998,1343,12,1
3869,4/11/1998,56,10,1
3870,4/11/1998,240,23,1
3871,4/11/1998,490,13,1
3872,4/11/1998,492,15,1
3873,4/11/1998,505,4,1
3874,4/11/1998,914,13,1
3875,4/11/1998,916,10,1
3876,4/11/1998,928,13,1
3877,4/11/1998,945,13,1
3878,4/11/1998,1263,4,1
3879,4/12/1998,128,10,1
3880,4/12/1998,184,8,1
3881,4/12/1998,185,23,2
3882,4/12/1998,284,8,1
3883,4/12/1998,304,10,1
3884,4/12/1998,443,23,1
3885,4/12/1998,595,17,1
3886,4/12/1998,739,11,2
3887,4/12/1998,740,11,1
3888,4/12/1998,935,10,1
3889,4/12/1998,995,23,1
3890,4/12/1998,1035,11,2
3891,4/12/1998,1143,10,2
3892,4/12/1998,1161,17,1
3893,4/12/1998,1189,11,1
3894,4/12/1998,1217,17,1
3895,4/12/1998,1239,11,1
3896,4/12/1998,1335,8,1
3897,4/12/1998,1474,8,1
3898,4/12/1998,1502,8,1
3899,4/13/1998,86,8,1
3900,4/13/1998,268,8,2
3901,4/13/1998,658,8,1
3902,4/13/1998,959,8,1
3903,4/13/1998,1517,8,2
3904,4/14/1998,408,16,2
3905,4/14/1998,535,21,1
3906,4/14/1998,545,16,1
3907,4/14/1998,547,21,1
3908,4/14/1998,561,21,1
3909,4/14/1998,1123,21,1
3910,4/14/1998,1255,16,1
3911,4/14/1998,1269,21,1
3912,4/14/1998,1396,16,1
3913,4/15/1998,76,16,1
3914,4/15/1998,91,21,1
3915,4/15/1998,341,6,2
3916,4/15/1998,481,6,1
3917,4/15/1998,541,16,1
3918,4/15/1998,684,21,2
3919,4/15/1998,723,6,1
3920,4/15/1998,824,16,1
3921,4/15/1998,902,21,1
3922,4/15/1998,1003,21,1
3923,4/15/1998,1009,21,1
3924,4/15/1998,1115,16,2
3925,4/15/1998,1325,10,1
3926,4/15/1998,1352,21,1
3927,4/15/1998,1442,16,1
3928,4/15/1998,1525,6,2
3929,4/15/1998,1551,21,2
3930,4/16/1998,52,15,1
3931,4/16/1998,90,8,1
3932,4/16/1998,127,3,1
3933,4/16/1998,242,8,1
3934,4/16/1998,254,3,2
3935,4/16/1998,274,3,1
3936,4/16/1998,282,15,1
3937,4/16/1998,397,8,2
3938,4/16/1998,483,15,1
3939,4/16/1998,486,8,1
3940,4/16/1998,571,15,1
3941,4/16/1998,792,3,1
3942,4/16/1998,801,3,1
3943,4/16/1998,813,8,1
3944,4/16/1998,889,15,1
3945,4/16/1998,961,3,1
3946,4/16/1998,971,15,1
3947,4/16/1998,1259,8,1
3948,4/16/1998,1312,15,1
3949,4/16/1998,1345,8,1
3950,4/16/1998,1377,3,2
3951,4/16/1998,1488,15,1
3952,4/17/1998,37,15,1
3953,4/17/1998,144,19,1
3954,4/17/1998,327,12,1
3955,4/17/1998,375,12,1
3956,4/17/1998,401,19,1
3957,4/17/1998,661,15,1
3958,4/17/1998,943,12,1
3959,4/17/1998,1026,12,1
3960,4/17/1998,1296,12,1
3961,4/17/1998,1459,12,1
3962,4/18/1998,89,24,1
3963,4/18/1998,207,24,1
3964,4/18/1998,404,7,1
3965,4/18/1998,509,1,1
3966,4/18/1998,751,1,2
3967,4/18/1998,942,18,1
3968,4/18/1998,1073,18,2
3969,4/18/1998,1386,24,2
3970,4/18/1998,1485,24,1
3971,4/19/1998,119,15,1
3972,4/19/1998,306,24,1
3973,4/19/1998,369,24,1
3974,4/19/1998,489,24,2
3975,4/19/1998,1029,24,1
3976,4/19/1998,1078,15,1
3977,4/19/1998,1164,24,1
3978,4/19/1998,1436,15,1
3979,4/20/1998,49,15,1
3980,4/20/1998,98,6,2
3981,4/20/1998,289,15,2
3982,4/20/1998,408,20,1
3983,4/20/1998,509,15,1
3984,4/20/1998,1227,15,2
3985,4/20/1998,1287,15,1
3986,4/21/1998,139,19,1
3987,4/21/1998,353,19,2
3988,4/21/1998,629,19,1
3989,4/21/1998,811,19,2
3990,4/21/1998,903,19,1
3991,4/21/1998,1148,19,1
3992,4/21/1998,1157,19,1
3993,4/21/1998,1431,19,1
3994,4/22/1998,408,4,1
3995,4/22/1998,898,4,1
3996,4/22/1998,1001,4,1
3997,4/22/1998,1157,4,1
3998,4/24/1998,9,8,2
3999,4/24/1998,103,8,1
4000,4/24/1998,216,16,1
4001,4/24/1998,232,8,1
4002,4/24/1998,364,21,1
4003,4/24/1998,420,23,1
4004,4/24/1998,421,8,1
4005,4/24/1998,510,8,1
4006,4/24/1998,793,21,1
4007,4/24/1998,797,21,2
4008,4/24/1998,800,16,1
4009,4/24/1998,833,16,1
4010,4/24/1998,836,16,2
4011,4/24/1998,872,9,1
4012,4/24/1998,899,16,1
4013,4/24/1998,904,16,1
4014,4/24/1998,1016,16,2
4015,4/24/1998,1453,8,1
4016,4/24/1998,1480,21,1
4017,4/24/1998,1508,8,2
4018,4/25/1998,316,1,1
4019,4/25/1998,319,9,1
4020,4/25/1998,407,24,1
4021,4/25/1998,412,1,1
4022,4/25/1998,700,23,1
4023,4/25/1998,766,24,1
4024,4/25/1998,969,24,1
4025,4/25/1998,1052,24,1
4026,4/25/1998,1287,1,1
4027,4/25/1998,1391,24,1
4028,4/26/1998,159,10,1
4029,4/26/1998,162,10,1
4030,4/26/1998,282,6,2
4031,4/26/1998,460,12,1
4032,4/26/1998,493,7,1
4033,4/26/1998,763,6,1
4034,4/26/1998,880,10,1
4035,4/26/1998,973,12,1
4036,4/26/1998,1157,7,1
4037,4/26/1998,1348,12,1
4038,4/26/1998,1435,6,1
4039,4/26/1998,1510,12,1
4040,4/27/1998,40,24,1
4041,4/27/1998,155,11,1
4042,4/27/1998,269,13,2
4043,4/27/1998,413,24,1
4044,4/27/1998,491,13,1
4045,4/27/1998,493,19,1
4046,4/27/1998,529,11,1
4047,4/27/1998,562,19,1
4048,4/27/1998,750,19,1
4049,4/27/1998,761,24,1
4050,4/27/1998,953,24,1
4051,4/27/1998,1096,24,1
4052,4/27/1998,1181,11,2
4053,4/27/1998,1372,19,1
4054,4/27/1998,1445,11,1
4055,4/27/1998,1455,13,1
4056,4/27/1998,1552,24,1
4057,4/28/1998,178,19,1
4058,4/28/1998,238,4,1
4059,4/28/1998,371,19,2
4060,4/28/1998,416,19,1
4061,4/28/1998,449,4,1
4062,4/28/1998,545,19,1
4063,4/28/1998,749,19,2
4064,4/28/1998,918,19,1
4065,4/28/1998,956,19,1
4066,4/28/1998,984,19,1
4067,4/28/1998,1085,19,1
4068,4/28/1998,1245,4,1
4069,4/28/1998,1506,4,1
4070,4/29/1998,10,17,1
4071,4/29/1998,46,19,1
4072,4/29/1998,167,11,1
4073,4/29/1998,201,19,1
4074,4/29/1998,206,19,2
4075,4/29/1998,329,11,1
4076,4/29/1998,359,21,2
4077,4/29/1998,365,19,1
4078,4/29/1998,398,21,1
4079,4/29/1998,437,11,1
4080,4/29/1998,451,21,2
4081,4/29/1998,468,8,1
4082,4/29/1998,506,17,2
4083,4/29/1998,547,8,1
4084,4/29/1998,549,21,2
4085,4/29/1998,574,21,2
4086,4/29/1998,649,21,1
4087,4/29/1998,683,8,1
4088,4/29/1998,693,19,1
4089,4/29/1998,767,18,2
4090,4/29/1998,768,19,1
4091,4/29/1998,864,13,1
4092,4/29/1998,960,8,1
4093,4/29/1998,1070,17,1
4094,4/29/1998,1092,8,1
4095,4/29/1998,1126,8,1
4096,4/29/1998,1191,13,2
4097,4/29/1998,1241,13,1
4098,4/29/1998,1312,17,1
4099,4/29/1998,1321,11,1
4100,4/29/1998,1472,21,1
4101,4/29/1998,1511,11,1
4102,4/30/1998,229,13,1
4103,4/30/1998,310,11,2
4104,4/30/1998,497,13,1
4105,4/30/1998,644,1,1
4106,4/30/1998,687,13,1
4107,4/30/1998,922,11,1
4108,4/30/1998,980,1,1
4109,4/30/1998,1044,13,1
4110,4/30/1998,1158,1,1
4111,4/30/1998,1178,1,1
4112,4/30/1998,1277,11,1
4113,4/30/1998,1372,11,2
4114,4/30/1998,1377,11,1
4115,4/30/1998,1394,11,1
4116,4/30/1998,1449,1,1
4117,4/30/1998,1521,11,2
4118,5/1/1998,4,18,1
4119,5/1/1998,74,13,2
4120,5/1/1998,81,13,1
4121,5/1/1998,314,13,1
4122,5/1/1998,686,13,1
4123,5/1/1998,835,13,1
4124,5/1/1998,887,18,1
4125,5/1/1998,941,13,1
4126,5/1/1998,1496,13,1
4127,5/2/1998,261,15,1
4128,5/2/1998,312,15,1
4129,5/2/1998,769,6,1
4130,5/2/1998,795,15,1
4131,5/2/1998,891,4,1
4132,5/2/1998,897,4,1
4133,5/2/1998,1192,6,1
4134,5/2/1998,1502,6,1
4135,5/3/1998,862,6,1
4136,5/3/1998,958,6,2
4137,5/4/1998,29,1,2
4138,5/4/1998,102,3,1
4139,5/4/1998,275,23,2
4140,5/4/1998,358,1,1
4141,5/4/1998,928,3,2
4142,5/4/1998,1318,1,1
4143,5/5/1998,143,21,1
4144,5/5/1998,270,3,1
4145,5/5/1998,343,3,2
4146,5/5/1998,396,3,2
4147,5/5/1998,639,21,2
4148,5/5/1998,685,3,1
4149,5/5/1998,999,21,1
4150,5/5/1998,1332,21,1
4151,5/5/1998,1549,20,1
4152,5/6/1998,77,15,1
4153,5/6/1998,81,19,1
4154,5/6/1998,102,17,2
4155,5/6/1998,108,8,2
4156,5/6/1998,313,15,1
4157,5/6/1998,385,15,1
4158,5/6/1998,413,15,2
4159,5/6/1998,437,17,1
4160,5/6/1998,453,8,1
4161,5/6/1998,476,8,1
4162,5/6/1998,822,8,1
4163,5/6/1998,869,19,2
4164,5/6/1998,884,8,1
4165,5/6/1998,891,19,1
4166,5/6/1998,919,19,1
4167,5/6/1998,959,8,1
4168,5/6/1998,978,15,1
4169,5/6/1998,1131,15,2
4170,5/6/1998,1215,19,1
4171,5/6/1998,1450,19,1
4172,5/7/1998,3,15,1
4173,5/7/1998,71,13,1
4174,5/7/1998,103,19,1
4175,5/7/1998,115,4,2
4176,5/7/1998,120,15,2
4177,5/7/1998,132,4,1
4178,5/7/1998,152,9,1
4179,5/7/1998,211,19,2
4180,5/7/1998,215,13,1
4181,5/7/1998,571,19,1
4182,5/7/1998,620,19,1
4183,5/7/1998,694,4,2
4184,5/7/1998,764,4,1
4185,5/7/1998,854,10,2
4186,5/7/1998,868,10,1
4187,5/7/1998,922,7,1
4188,5/7/1998,956,15,1
4189,5/7/1998,975,10,1
4190,5/7/1998,977,4,2
4191,5/7/1998,1024,7,2
4192,5/7/1998,1025,19,1
4193,5/7/1998,1033,13,1
4194,5/7/1998,1172,15,1
4195,5/7/1998,1319,19,1
4196,5/7/1998,1383,7,1
4197,5/7/1998,1413,13,1
4198,5/7/1998,1485,7,1
4199,5/7/1998,1547,15,1
4200,5/8/1998,61,3,1
4201,5/8/1998,73,24,1
4202,5/8/1998,381,23,1
4203,5/8/1998,510,24,1
4204,5/8/1998,552,23,1
4205,5/8/1998,813,3,1
4206,5/8/1998,903,18,1
4207,5/8/1998,1018,3,1
4208,5/8/1998,1165,3,1
4209,5/8/1998,1298,3,1
4210,5/8/1998,1425,18,1
4211,5/8/1998,1441,24,2
4212,5/8/1998,1474,23,1
4213,5/9/1998,390,1,1
4214,5/9/1998,641,15,2
4215,5/9/1998,733,23,2
4216,5/9/1998,822,1,2
4217,5/9/1998,913,1,1
4218,5/9/1998,1035,23,2
4219,5/9/1998,1083,15,1
4220,5/9/1998,1096,4,1
4221,5/9/1998,1128,1,1
4222,5/9/1998,1196,1,1
4223,5/9/1998,1265,15,1
4224,5/9/1998,1283,23,1
4225,5/10/1998,113,8,1
4226,5/10/1998,429,13,1
4227,5/10/1998,433,13,1
4228,5/10/1998,444,8,1
4229,5/10/1998,585,13,1
4230,5/10/1998,622,13,1
4231,5/10/1998,881,13,1
4232,5/10/1998,894,8,1
4233,5/10/1998,1345,8,1
4234,5/11/1998,81,10,2
4235,5/11/1998,262,7,1
4236,5/11/1998,343,7,1
4237,5/11/1998,461,21,1
4238,5/11/1998,480,21,1
4239,5/11/1998,532,21,1
4240,5/11/1998,569,7,1
4241,5/11/1998,675,16,1
4242,5/11/1998,762,21,1
4243,5/11/1998,866,21,1
4244,5/11/1998,1018,7,1
4245,5/11/1998,1031,16,1
4246,5/11/1998,1146,7,1
4247,5/11/1998,1231,16,1
4248,5/11/1998,1249,7,1
4249,5/11/1998,1260,10,2
4250,5/11/1998,1336,16,1
4251,5/11/1998,1490,16,1
4252,5/11/1998,1511,21,1
4253,5/11/1998,1532,21,1
4254,5/11/1998,1538,16,2
4255,5/12/1998,39,9,1
4256,5/12/1998,103,9,1
4257,5/12/1998,128,1,1
4258,5/12/1998,130,21,2
4259,5/12/1998,197,23,1
4260,5/12/1998,263,1,1
4261,5/12/1998,270,1,1
4262,5/12/1998,355,1,1
4263,5/12/1998,466,9,1
4264,5/12/1998,618,1,1
4265,5/12/1998,833,12,1
4266,5/12/1998,1127,12,2
4267,5/12/1998,1137,1,1
4268,5/12/1998,1266,21,1
4269,5/12/1998,1420,12,1
4270,5/12/1998,1448,9,1
4271,5/12/1998,1478,12,1
4272,5/13/1998,99,8,1
4273,5/13/1998,109,8,1
4274,5/13/1998,110,15,1
4275,5/13/1998,246,9,2
4276,5/13/1998,271,24,1
4277,5/13/1998,373,9,1
4278,5/13/1998,396,24,1
4279,5/13/1998,449,24,2
4280,5/13/1998,543,7,1
4281,5/13/1998,633,8,2
4282,5/13/1998,648,8,1
4283,5/13/1998,653,8,1
4284,5/13/1998,690,7,1
4285,5/13/1998,849,8,1
4286,5/13/1998,1065,8,1
4287,5/13/1998,1134,9,1
4288,5/13/1998,1280,7,1
4289,5/13/1998,1295,15,2
4290,5/13/1998,1424,15,1
4291,5/13/1998,1523,7,1
4292,5/14/1998,39,3,1
4293,5/14/1998,187,9,2
4294,5/14/1998,216,12,1
4295,5/14/1998,336,12,1
4296,5/14/1998,929,12,1
4297,5/14/1998,1041,12,1
4298,5/14/1998,1101,3,2
4299,5/16/1998,339,20,1
4300,5/16/1998,630,18,1
4301,5/17/1998,13,16,1
4302,5/17/1998,128,20,1
4303,5/17/1998,170,13,1
4304,5/17/1998,210,8,1
4305,5/17/1998,219,13,1
4306,5/17/1998,238,8,1
4307,5/17/1998,315,16,2
4308,5/17/1998,389,8,1
4309,5/17/1998,390,8,1
4310,5/17/1998,397,20,1
4311,5/17/1998,566,17,1
4312,5/17/1998,652,18,1
4313,5/17/1998,749,13,1
4314,5/17/1998,750,16,1
4315,5/17/1998,750,13,1
4316,5/17/1998,783,18,1
4317,5/17/1998,811,16,1
4318,5/17/1998,825,8,1
4319,5/17/1998,865,13,1
4320,5/17/1998,866,17,1
4321,5/17/1998,877,17,1
4322,5/17/1998,1003,13,1
4323,5/17/1998,1091,8,1
4324,5/17/1998,1200,17,2
4325,5/17/1998,1221,13,1
4326,5/17/1998,1258,16,1
4327,5/17/1998,1302,20,1
4328,5/17/1998,1306,17,1
4329,5/17/1998,1408,16,1
4330,5/17/1998,1412,13,2
4331,5/17/1998,1462,10,1
4332,5/17/1998,1521,10,1
4333,5/17/1998,1538,13,1
4334,5/18/1998,1461,23,1
4335,5/19/1998,99,18,1
4336,5/19/1998,617,12,2
4337,5/19/1998,658,10,1
4338,5/19/1998,680,12,1
4339,5/19/1998,974,18,1
4340,5/19/1998,1244,10,1
4341,5/19/1998,1272,11,1
4342,5/19/1998,1348,12,1
4343,5/19/1998,1355,11,1
4344,5/19/1998,1429,10,2
4345,5/19/1998,1434,12,2
4346,5/19/1998,1483,12,1
4347,5/19/1998,1518,12,2
4348,5/19/1998,1533,12,1
4349,5/20/1998,19,19,1
4350,5/20/1998,241,19,1
4351,5/20/1998,341,19,1
4352,5/20/1998,908,24,1
4353,5/20/1998,949,19,1
4354,5/20/1998,1111,19,1
4355,5/20/1998,1179,24,1
4356,5/20/1998,1369,19,1
4357,5/21/1998,30,16,1
4358,5/21/1998,90,24,1
4359,5/21/1998,141,21,1
4360,5/21/1998,225,24,1
4361,5/21/1998,347,24,1
4362,5/21/1998,352,16,1
4363,5/21/1998,374,7,1
4364,5/21/1998,418,16,2
4365,5/21/1998,438,16,1
4366,5/21/1998,466,21,1
4367,5/21/1998,662,7,1
4368,5/21/1998,670,16,1
4369,5/21/1998,714,21,1
4370,5/21/1998,758,24,1
4371,5/21/1998,795,16,1
4372,5/21/1998,802,21,1
4373,5/21/1998,866,11,1
4374,5/21/1998,877,16,1
4375,5/21/1998,998,11,1
4376,5/21/1998,1089,16,1
4377,5/21/1998,1145,21,1
4378,5/21/1998,1149,7,2
4379,5/21/1998,1421,16,1
4380,5/21/1998,1519,7,1
4381,5/21/1998,1548,21,1
4382,5/22/1998,174,16,1
4383,5/22/1998,355,16,1
4384,5/22/1998,711,16,1
4385,5/22/1998,1252,16,1
4386,5/22/1998,1253,16,1
4387,5/23/1998,167,1,2
4388,5/23/1998,677,12,1
4389,5/23/1998,680,12,1
4390,5/23/1998,716,12,2
4391,5/23/1998,841,1,1
4392,5/23/1998,899,12,1
4393,5/23/1998,1002,1,1
4394,5/23/1998,1206,1,1
4395,5/23/1998,1493,1,1
4396,5/24/1998,144,17,1
4397,5/24/1998,406,19,1
4398,5/24/1998,414,19,1
4399,5/24/1998,423,6,1
4400,5/24/1998,426,7,1
4401,5/24/1998,493,19,1
4402,5/24/1998,537,7,1
4403,5/24/1998,747,7,1
4404,5/24/1998,759,7,1
4405,5/24/1998,762,7,1
4406,5/24/1998,769,7,1
4407,5/24/1998,814,7,1
4408,5/24/1998,855,19,1
4409,5/24/1998,904,17,1
4410,5/24/1998,963,17,1
4411,5/24/1998,1040,19,2
4412,5/24/1998,1111,19,1
4413,5/24/1998,1149,17,1
4414,5/24/1998,1298,7,1
4415,5/24/1998,1354,17,1
4416,5/24/1998,1366,7,1
4417,5/24/1998,1473,19,1
4418,5/24/1998,1511,19,1
4419,5/25/1998,126,4,1
4420,5/25/1998,132,4,1
4421,5/25/1998,188,4,1
4422,5/25/1998,328,11,1
4423,5/25/1998,375,24,1
4424,5/25/1998,449,11,2
4425,5/25/1998,501,11,1
4426,5/25/1998,596,11,1
4427,5/25/1998,768,11,1
4428,5/25/1998,806,11,1
4429,5/25/1998,810,4,1
4430,5/25/1998,904,4,1
4431,5/25/1998,1251,24,1
4432,5/25/1998,1268,4,1
4433,5/25/1998,1333,4,1
4434,5/25/1998,1550,11,1
4435,5/26/1998,76,12,1
4436,5/26/1998,195,12,2
4437,5/26/1998,336,17,1
4438,5/26/1998,381,12,1
4439,5/26/1998,406,4,2
4440,5/26/1998,443,12,2
4441,5/26/1998,457,4,2
4442,5/26/1998,963,17,1
4443,5/26/1998,1010,12,1
4444,5/26/1998,1032,12,1
4445,5/26/1998,1054,12,1
4446,5/26/1998,1133,17,1
4447,5/26/1998,1341,4,1
4448,5/26/1998,1531,12,1
4449,5/26/1998,1537,12,1
4450,5/26/1998,1540,17,1
4451,5/27/1998,84,8,1
4452,5/27/1998,264,19,1
4453,5/27/1998,292,8,1
4454,5/27/1998,318,16,1
4455,5/27/1998,500,8,1
4456,5/27/1998,573,19,1
4457,5/27/1998,592,10,1
4458,5/27/1998,599,19,1
4459,5/27/1998,666,8,1
4460,5/27/1998,670,19,1
4461,5/27/1998,753,16,1
4462,5/27/1998,781,9,1
4463,5/27/1998,813,8,1
4464,5/27/1998,1107,16,1
4465,5/27/1998,1141,16,1
4466,5/27/1998,1221,19,2
4467,5/27/1998,1239,8,1
4468,5/27/1998,1247,16,1
4469,5/27/1998,1306,19,2
4470,5/27/1998,1358,19,1
4471,5/27/1998,1462,8,1
4472,5/27/1998,1487,16,1
4473,5/28/1998,504,13,1
4474,5/28/1998,1416,13,1
4475,5/29/1998,154,3,1
4476,5/29/1998,164,17,1
4477,5/29/1998,183,17,1
4478,5/29/1998,345,21,1
4479,5/29/1998,558,21,2
4480,5/29/1998,697,21,1
4481,5/29/1998,797,21,1
4482,5/29/1998,977,21,2
4483,5/29/1998,1033,20,1
4484,5/29/1998,1169,21,2
4485,5/29/1998,1182,17,1
4486,5/29/1998,1194,20,1
4487,5/29/1998,1295,17,2
4488,6/1/1998,52,20,1
4489,6/1/1998,73,21,1
4490,6/1/1998,181,21,2
4491,6/1/1998,354,21,1
4492,6/1/1998,1234,21,1
4493,6/1/1998,1313,21,1
4494,6/1/1998,1436,21,2
4495,6/1/1998,1489,21,1
4496,6/2/1998,163,16,2
4497,6/2/1998,383,11,1
4498,6/2/1998,419,16,1
4499,6/2/1998,541,11,1
4500,6/2/1998,987,20,1
4501,6/2/1998,1082,11,1
4502,6/2/1998,1203,11,1
4503,6/2/1998,1271,16,1
4504,6/3/1998,116,3,1
4505,6/3/1998,298,21,1
4506,6/3/1998,478,9,1
4507,6/3/1998,622,9,1
4508,6/3/1998,650,3,1
4509,6/3/1998,970,21,1
4510,6/3/1998,1195,4,1
4511,6/3/1998,1197,3,1
4512,6/3/1998,1274,21,1
4513,6/4/1998,18,11,1
4514,6/5/1998,266,4,2
4515,6/5/1998,351,3,1
4516,6/5/1998,557,13,2
4517,6/5/1998,605,6,1
4518,6/5/1998,1159,6,1
4519,6/5/1998,1221,4,1
4520,6/5/1998,1313,13,1
4521,6/5/1998,1555,4,1
4522,6/6/1998,13,8,1
4523,6/6/1998,182,19,1
4524,6/6/1998,239,17,1
4525,6/6/1998,280,8,1
4526,6/6/1998,292,8,1
4527,6/6/1998,305,19,1
4528,6/6/1998,396,19,1
4529,6/6/1998,396,17,1
4530,6/6/1998,491,17,1
4531,6/6/1998,645,17,1
4532,6/6/1998,660,8,1
4533,6/6/1998,678,8,2
4534,6/6/1998,742,8,1
4535,6/6/1998,759,18,1
4536,6/6/1998,842,8,1
4537,6/6/1998,868,8,2
4538,6/6/1998,887,19,2
4539,6/6/1998,912,8,2
4540,6/6/1998,1071,17,1
4541,6/6/1998,1077,8,2
4542,6/6/1998,1100,19,1
4543,6/6/1998,1126,8,1
4544,6/6/1998,1142,17,1
4545,6/6/1998,1270,17,1
4546,6/6/1998,1273,17,2
4547,6/6/1998,1469,17,1
4548,6/6/1998,1484,19,1
4549,6/6/1998,1489,19,2
4550,6/7/1998,12,17,2
4551,6/7/1998,142,17,1
4552,6/7/1998,257,17,1
4553,6/7/1998,567,17,1
4554,6/7/1998,856,17,1
4555,6/7/1998,1058,17,1
4556,6/7/1998,1176,17,2
4557,6/7/1998,1502,17,1
4558,6/8/1998,148,17,1
4559,6/8/1998,149,23,1
4560,6/8/1998,168,12,1
4561,6/8/1998,250,15,1
4562,6/8/1998,265,15,1
4563,6/8/1998,400,12,1
4564,6/8/1998,401,17,1
4565,6/8/1998,420,20,1
4566,6/8/1998,477,17,1
4567,6/8/1998,581,15,1
4568,6/8/1998,589,17,1
4569,6/8/1998,688,17,1
4570,6/8/1998,848,15,1
4571,6/8/1998,851,12,1
4572,6/8/1998,953,12,1
4573,6/8/1998,1093,15,1
4574,6/8/1998,1107,17,1
4575,6/8/1998,1197,17,1
4576,6/8/1998,1240,17,2
4577,6/8/1998,1306,12,2
4578,6/8/1998,1364,17,1
4579,6/8/1998,1376,12,1
4580,6/8/1998,1491,12,1
4581,6/8/1998,1537,17,1
4582,6/9/1998,487,24,1
4583,6/9/1998,658,24,1
4584,6/9/1998,747,24,1
4585,6/9/1998,828,24,2
4586,6/9/1998,1476,24,1
4587,6/10/1998,217,8,1
4588,6/10/1998,296,6,1
4589,6/10/1998,555,8,1
4590,6/10/1998,605,8,1
4591,6/10/1998,666,6,1
4592,6/10/1998,710,8,1
4593,6/10/1998,770,6,2
4594,6/10/1998,791,8,1
4595,6/10/1998,1014,8,1
4596,6/10/1998,1087,8,1
4597,6/10/1998,1089,8,1
4598,6/10/1998,1251,8,2
4599,6/10/1998,1347,8,2
4600,6/10/1998,1348,6,1
4601,6/11/1998,21,16,1
4602,6/11/1998,162,16,2
4603,6/11/1998,275,6,1
4604,6/11/1998,321,16,1
4605,6/11/1998,581,16,1
4606,6/11/1998,836,16,1
4607,6/11/1998,1133,18,1
4608,6/11/1998,1418,16,1
4609,6/12/1998,119,7,2
4610,6/12/1998,215,23,1
4611,6/12/1998,419,23,1
4612,6/12/1998,424,12,1
